ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-04-03,21529.86573874982,18140.55837921562,21102.7821441762,21529.86573874982,21529.86573874982,-1852.9797132813942,-1852.9797132813942,-1852.9797132813942,-1927.7129660416906,-1927.7129660416906,-1927.7129660416906,74.73325276029672,74.73325276029672,74.73325276029672,0.0,0.0,0.0,19676.886025468426
2013-04-04,21518.208206358304,20008.519242623424,23024.286992899077,21518.208206358304,21518.208206358304,-17.495290960965978,-17.495290960965978,-17.495290960965978,-254.5152571962424,-254.5152571962424,-254.5152571962424,237.0199662352764,237.0199662352764,237.0199662352764,0.0,0.0,0.0,21500.712915397336
2013-04-05,21506.550673966787,21990.219487946095,24919.078938050763,21506.550673966787,21506.550673966787,1859.131410828596,1859.131410828596,1859.131410828596,1458.3054393221148,1458.3054393221148,1458.3054393221148,400.82597150648127,400.82597150648127,400.82597150648127,0.0,0.0,0.0,23365.682084795382
2013-04-06,21494.89314157527,23750.77639605564,26657.453588422202,21494.89314157527,21494.89314157527,3771.900519594228,3771.900519594228,3771.900519594228,3206.8993420830325,3206.8993420830325,3206.8993420830325,565.0011775111964,565.0011775111964,565.0011775111964,0.0,0.0,0.0,25266.793661169497
2013-04-07,21483.235609183757,25757.708897171455,28622.479227872213,21483.235609183757,21483.235609183757,5671.456492286876,5671.456492286876,5671.456492286876,4943.097724831554,4943.097724831554,4943.097724831554,728.3587674553218,728.3587674553218,728.3587674553218,0.0,0.0,0.0,27154.69210147063
2013-04-08,21471.57807679224,15326.994174020483,18274.88454821249,21471.57807679224,21471.57807679224,-4541.5247129641475,-4541.5247129641475,-4541.5247129641475,-5431.229212143556,-5431.229212143556,-5431.229212143556,889.7044991794089,889.7044991794089,889.7044991794089,0.0,0.0,0.0,16930.053363828094
2013-04-09,21459.920544400724,19058.30016030118,22045.04329174468,21459.920544400724,21459.920544400724,-946.979240024108,-946.979240024108,-946.979240024108,-1994.845070873776,-1994.845070873776,-1994.845070873776,1047.865830849668,1047.865830849668,1047.865830849668,0.0,0.0,0.0,20512.941304376614
2013-04-10,21448.263012009207,19312.505429999543,22200.85057270579,21448.263012009207,21448.263012009207,-725.9928687207962,-725.9928687207962,-725.9928687207962,-1927.7129660504381,-1927.7129660504381,-1927.7129660504381,1201.720097329642,1201.720097329642,1201.720097329642,0.0,0.0,0.0,20722.27014328841
2013-04-11,21436.60547961769,21071.915493895594,24005.882655334433,21436.60547961769,21436.60547961769,1095.7057464009301,1095.7057464009301,1095.7057464009301,-254.51525720016062,-254.51525720016062,-254.51525720016062,1350.2210036010906,1350.2210036010906,1350.2210036010906,0.0,0.0,0.0,22532.31122601862
2013-04-12,21424.947947226174,22806.273110998896,25867.017085491134,21424.947947226174,21424.947947226174,2950.7282018386195,2950.7282018386195,2950.7282018386195,1458.3054393208738,1458.3054393208738,1458.3054393208738,1492.422762517746,1492.422762517746,1492.422762517746,0.0,0.0,0.0,24375.67614906479
2013-04-13,21413.29041483466,24683.757065551144,27568.691185137217,21413.29041483466,21413.29041483466,4834.400624915664,4834.400624915664,4834.400624915664,3206.8993420935594,3206.8993420935594,3206.8993420935594,1627.5012828221033,1627.5012828221033,1627.5012828221033,0.0,0.0,0.0,26247.691039750323
2013-04-14,21401.632882443144,26697.102842393502,29731.86551026318,21401.632882443144,21401.632882443144,6697.869631966935,6697.869631966935,6697.869631966935,4943.097724840129,4943.097724840129,4943.097724840129,1754.771907126806,1754.771907126806,1754.771907126806,0.0,0.0,0.0,28099.50251441008
2013-04-15,21389.975350051627,16351.81143166621,19344.677669140576,21389.975350051627,21389.975350051627,-3557.52590675048,-3557.52590675048,-3557.52590675048,-5431.22921213881,-5431.22921213881,-5431.22921213881,1873.7033053883295,1873.7033053883295,1873.7033053883295,0.0,0.0,0.0,17832.449443301146
2013-04-16,21378.31781766011,19867.74949954946,22798.52203509115,21378.31781766011,21378.31781766011,-10.917826865370046,-10.917826865370046,-10.917826865370046,-1994.8450708654736,-1994.8450708654736,-1994.8450708654736,1983.9272440001034,1983.9272440001034,1983.9272440001034,0.0,0.0,0.0,21367.39999079474
2013-04-17,21366.660285268594,20103.73679161485,23017.34792772118,21366.660285268594,21366.660285268594,157.53110439168452,157.53110439168452,157.53110439168452,-1927.7129660460384,-1927.7129660460384,-1927.7129660460384,2085.2440704377227,2085.2440704377227,2085.2440704377227,0.0,0.0,0.0,21524.19138966028
2013-04-18,21355.00275287708,21711.20330159913,24638.76058892335,21355.00275287708,21355.00275287708,1923.108617634416,1923.108617634416,1923.108617634416,-254.51525720407878,-254.51525720407878,-254.51525720407878,2177.623874838495,2177.623874838495,2177.623874838495,0.0,0.0,0.0,23278.1113705115
2013-04-19,21343.34522048556,23481.50260546725,26422.8818833972,21343.34522048556,21343.34522048556,3719.508848756528,3719.508848756528,3719.508848756528,1458.305439334642,1458.305439334642,1458.305439334642,2261.203409421886,2261.203409421886,2261.203409421886,0.0,0.0,0.0,25062.854069242087
2013-04-20,21331.687688094047,25444.615984122545,28273.159698811254,21331.687688094047,21331.687688094047,5543.17830286441,5543.17830286441,5543.17830286441,3206.899342076547,3206.899342076547,3206.899342076547,2336.278960787863,2336.278960787863,2336.278960787863,0.0,0.0,0.0,26874.865990958457
2013-04-21,21320.03015570253,27191.951343649303,30207.274095795783,21320.03015570253,21320.03015570253,7346.39320054252,7346.39320054252,7346.39320054252,4943.09772483166,4943.09772483166,4943.09772483166,2403.29547571086,2403.29547571086,2403.29547571086,0.0,0.0,0.0,28666.42335624505
2013-04-22,21308.372623311014,16883.465383335097,19785.50665642065,21308.372623311014,21308.372623311014,-2968.396876946596,-2968.396876946596,-2968.396876946596,-5431.229212131297,-5431.229212131297,-5431.229212131297,2462.8323351847002,2462.8323351847002,2462.8323351847002,0.0,0.0,0.0,18339.975746364416
2013-04-23,21296.715090919497,20319.034033870055,23213.221821815972,21296.715090919497,21296.715090919497,520.741180857056,520.741180857056,520.741180857056,-1994.8450708571718,-1994.8450708571718,-1994.8450708571718,2515.5862517142277,2515.5862517142277,2515.5862517142277,0.0,0.0,0.0,21817.45627177655
2013-04-24,21285.05755852798,20400.855856409733,23353.20606186072,21285.05755852798,21285.05755852798,634.6388631531519,634.6388631531519,634.6388631531519,-1927.712966054786,-1927.712966054786,-1927.712966054786,2562.351829207938,2562.351829207938,2562.351829207938,0.0,0.0,0.0,21919.696421681132
2013-04-25,21273.400026136467,22075.092100725757,25098.217893435885,21273.400026136467,21273.400026136467,2349.4851146327082,2349.4851146327082,2349.4851146327082,-254.51525720700243,-254.51525720700243,-254.51525720700243,2604.0003718397106,2604.0003718397106,2604.0003718397106,0.0,0.0,0.0,23622.885140769176
2013-04-26,21261.742493744947,23806.365257739224,26775.23676510583,21261.742493744947,21261.742493744947,4099.762996348933,4099.762996348933,4099.762996348933,1458.3054393257055,1458.3054393257055,1458.3054393257055,2641.4575570232273,2641.4575570232273,2641.4575570232273,0.0,0.0,0.0,25361.505490093878
2013-04-27,21250.084961353434,25775.70110494798,28558.610515501383,21250.084961353434,21250.084961353434,5882.579939919366,5882.579939919366,5882.579939919366,3206.8993420870734,3206.8993420870734,3206.8993420870734,2675.680597832291,2675.680597832291,2675.680597832291,0.0,0.0,0.0,27132.6649012728
2013-04-28,21238.42742896192,27432.422093281857,30466.8992400136,21238.42742896192,21238.42742896192,7650.733236912022,7650.733236912022,7650.733236912022,4943.097724828762,4943.097724828762,4943.097724828762,2707.63551208326,2707.63551208326,2707.63551208326,0.0,0.0,0.0,28889.160665873944
2013-04-29,21229.240022334787,17104.63897762908,19935.401643281348,21229.240022334787,21229.240022334787,-2692.954122507511,-2692.954122507511,-2692.954122507511,-5431.229212135681,-5431.229212135681,-5431.229212135681,2738.2750896281705,2738.2750896281705,2738.2750896281705,0.0,0.0,0.0,18536.285899827275
2013-04-30,21220.052615707653,20509.908729894207,23457.589057581066,21220.052615707653,21220.052615707653,773.6730366496993,773.6730366496993,773.6730366496993,-1994.8450708707092,-1994.8450708707092,-1994.8450708707092,2768.518107520408,2768.518107520408,2768.518107520408,0.0,0.0,0.0,21993.725652357352
2013-05-01,21210.865209080523,20668.305765539113,23645.3993077716,21210.865209080523,21210.865209080523,871.5173203473594,871.5173203473594,871.5173203473594,-1927.712966041113,-1927.712966041113,-1927.712966041113,2799.2302863884725,2799.2302863884725,2799.2302863884725,0.0,0.0,0.0,22082.382529427883
2013-05-02,21201.67780245339,22311.030853205975,25172.765649118348,21201.67780245339,21201.67780245339,2576.6921555254826,2576.6921555254826,2576.6921555254826,-254.515257195295,-254.515257195295,-254.515257195295,2831.207412720778,2831.207412720778,2831.207412720778,0.0,0.0,0.0,23778.36995797887
2013-05-03,21192.490395826255,24031.907709528685,27020.410230529058,21192.490395826255,21192.490395826255,4323.466412684759,4323.466412684759,4323.466412684759,1458.305439331778,1458.305439331778,1458.305439331778,2865.160973352981,2865.160973352981,2865.160973352981,0.0,0.0,0.0,25515.956808511015
2013-05-04,21183.302989199125,25815.44472014602,28768.004879701635,21183.302989199125,21183.302989199125,6108.605905033176,6108.605905033176,6108.605905033176,3206.899342097601,3206.899342097601,3206.899342097601,2901.706562935575,2901.706562935575,2901.706562935575,0.0,0.0,0.0,27291.9088942323
2013-05-05,21174.11558257199,27671.32351214873,30498.002659595717,21174.11558257199,21174.11558257199,7884.452960265827,7884.452960265827,7884.452960265827,4943.0977248202935,4943.0977248202935,4943.0977248202935,2941.3552354455323,2941.3552354455323,2941.3552354455323,0.0,0.0,0.0,29058.568542837816
2013-05-06,21164.92817594486,17227.723581272374,20188.690636454,21164.92817594486,21164.92817594486,-2446.7213323803053,-2446.7213323803053,-2446.7213323803053,-5431.229212129551,-5431.229212129551,-5431.229212129551,2984.507879749246,2984.507879749246,2984.507879749246,0.0,0.0,0.0,18718.206843564556
2013-05-07,21155.740769317727,20797.750914005475,23800.832608436376,21155.740769317727,21155.740769317727,1036.6075388855807,1036.6075388855807,1036.6075388855807,-1994.8450708624066,-1994.8450708624066,-1994.8450708624066,3031.452609747987,3031.452609747987,3031.452609747987,0.0,0.0,0.0,22192.348308203305
2013-05-08,21146.553362690596,20804.476326919274,23793.48216265609,21146.553362690596,21146.553362690596,1154.652108343645,1154.652108343645,1154.652108343645,-1927.7129660498604,-1927.7129660498604,-1927.7129660498604,3082.3650743935054,3082.3650743935054,3082.3650743935054,0.0,0.0,0.0,22301.20547103424
2013-05-09,21137.36595606346,22625.81406018268,25485.099758902106,21137.36595606346,21137.36595606346,2882.7962572137367,2882.7962572137367,2882.7962572137367,-254.51525721384417,-254.51525721384417,-254.51525721384417,3137.3115144275807,3137.3115144275807,3137.3115144275807,0.0,0.0,0.0,24020.162213277195
2013-05-10,21128.17854943633,24322.56661566628,27340.05197335686,21128.17854943633,21128.17854943633,4654.5597625453265,4654.5597625453265,4654.5597625453265,1458.3054393228415,1458.3054393228415,1458.3054393228415,3196.254323222485,3196.254323222485,3196.254323222485,0.0,0.0,0.0,25782.738311981655
2013-05-11,21118.991142809195,26093.84188540094,29046.8835882988,21118.991142809195,21118.991142809195,6465.959152541996,6465.959152541996,6465.959152541996,3206.8993420805878,3206.8993420805878,3206.8993420805878,3259.0598104614082,3259.0598104614082,3259.0598104614082,0.0,0.0,0.0,27584.95029535119
2013-05-12,21109.803736182064,27916.44143037274,30838.67245715211,21109.803736182064,21109.803736182064,8268.605545856017,8268.605545856017,8268.605545856017,4943.097724834439,4943.097724834439,4943.097724834439,3325.5078210215775,3325.5078210215775,3325.5078210215775,0.0,0.0,0.0,29378.409282038083
2013-05-13,21100.61632955493,17662.182421915604,20594.358047359598,21100.61632955493,21100.61632955493,-2035.9263838396746,-2035.9263838396746,-2035.9263838396746,-5431.229212132551,-5431.229212132551,-5431.229212132551,3395.3028282928767,3395.3028282928767,3395.3028282928767,0.0,0.0,0.0,19064.689945715254
2013-05-14,21091.428922927797,21165.792118069126,23970.479605238346,21091.428922927797,21091.428922927797,1473.2410309432762,1473.2410309432762,1473.2410309432762,-1994.845070862168,-1994.845070862168,-1994.845070862168,3468.0861018054443,3468.0861018054443,3468.0861018054443,0.0,0.0,0.0,22564.669953871075
2013-05-15,21082.241516300663,21227.32907412158,24139.487103816402,21082.241516300663,21082.241516300663,1615.7355774115597,1615.7355774115597,1615.7355774115597,-1927.712966058608,-1927.712966058608,-1927.712966058608,3543.448543470168,3543.448543470168,3543.448543470168,0.0,0.0,0.0,22697.977093712223
2013-05-16,21073.054109673532,22982.677407253606,25917.843771309592,21073.054109673532,21073.054109673532,3366.4285373617977,3366.4285373617977,3366.4285373617977,-254.51525720114222,-254.51525720114222,-254.51525720114222,3620.9437945629397,3620.9437945629397,3620.9437945629397,0.0,0.0,0.0,24439.48264703533
2013-05-17,21063.8667030464,24814.551060519505,27769.3782710732,21063.8667030464,21063.8667030464,5158.406675227628,5158.406675227628,5158.406675227628,1458.3054393216,1458.3054393216,1458.3054393216,3700.101235906028,3700.101235906028,3700.101235906028,0.0,0.0,0.0,26222.273378274025
2013-05-18,21054.67929641927,26602.30309860668,29487.30731180448,21054.67929641927,21054.67929641927,6987.337877368072,6987.337877368072,6987.337877368072,3206.8993420911156,3206.8993420911156,3206.8993420911156,3780.4385352769577,3780.4385352769577,3780.4385352769577,0.0,0.0,0.0,28042.01717378734
2013-05-19,21045.491889792134,28304.996730363764,31412.805537114044,21045.491889792134,21045.491889792134,8804.571162115184,8804.571162115184,8804.571162115184,4943.09772482597,4943.09772482597,4943.09772482597,3861.4734372892153,3861.4734372892153,3861.4734372892153,0.0,0.0,0.0,29850.063051907317
2013-05-20,21036.304483165004,18231.09620259722,20957.736811928688,21036.304483165004,21036.304483165004,-1488.4946721963374,-1488.4946721963374,-1488.4946721963374,-5431.229212135552,-5431.229212135552,-5431.229212135552,3942.7345399392148,3942.7345399392148,3942.7345399392148,0.0,0.0,0.0,19547.809810968665
2013-05-21,21027.11707653787,21688.18503050237,24538.721717881264,21027.11707653787,21027.11707653787,2028.9257857476573,2028.9257857476573,2028.9257857476573,-1994.8450708538655,-1994.8450708538655,-1994.8450708538655,4023.770856601523,4023.770856601523,4023.770856601523,0.0,0.0,0.0,23056.04286228553
2013-05-22,21017.929669910736,21733.094143101756,24670.416001289905,21017.929669910736,21017.929669910736,2176.4470541899655,2176.4470541899655,2176.4470541899655,-1927.7129660449352,-1927.7129660449352,-1927.7129660449352,4104.160020234901,4104.160020234901,4104.160020234901,0.0,0.0,0.0,23194.3767241007
2013-05-23,21008.742263283606,23501.68403029484,26350.571610238418,21008.742263283606,21008.742263283606,3928.9997884398554,3928.9997884398554,3928.9997884398554,-254.51525722068595,-254.51525722068595,-254.51525722068595,4183.515045660542,4183.515045660542,4183.515045660542,0.0,0.0,0.0,24937.74205172346
2013-05-24,20999.554856656472,25185.224976733654,28209.506448902124,20999.554856656472,20999.554856656472,5719.795063034799,5719.795063034799,5719.795063034799,1458.305439327673,1458.305439327673,1458.305439327673,4261.489623707126,4261.489623707126,4261.489623707126,0.0,0.0,0.0,26719.34991969127
2013-05-25,20990.36745002934,27095.89071897252,30124.740255984983,20990.36745002934,20990.36745002934,7544.68131775656,7544.68131775656,7544.68131775656,3206.899342090222,3206.899342090222,3206.899342090222,4337.7819756663375,4337.7819756663375,4337.7819756663375,0.0,0.0,0.0,28535.0487677859
2013-05-26,20981.180043402204,28813.357927037752,31881.89997468908,20981.180043402204,20981.180043402204,9355.23507073493,9355.23507073493,9355.23507073493,4943.097724840114,4943.097724840114,4943.097724840114,4412.1373458948165,4412.1373458948165,4412.1373458948165,0.0,0.0,0.0,30336.415114137133
2013-05-27,20971.992636775074,18654.260797595653,21469.353385743998,20971.992636775074,20971.992636775074,-946.8799593028563,-946.8799593028563,-946.8799593028563,-5431.229212130806,-5431.229212130806,-5431.229212130806,4484.34925282795,4484.34925282795,4484.34925282795,0.0,0.0,0.0,20025.112677472218
